Episode;AvgDrag;AvgLift;AvgRecircArea
1;-1.108619213104248;-0.08734669536352158;1.5643024444580078
2;-0.9520379072761536;-0.26050330985455095;2.4230543454933167
3;-0.8850931256175041;-0.054607001366492644;3.228908394870758
4;-0.8772299148678779;-0.034961693348900175;3.378127364420891
5;-0.872132111916542;0.13390594993806007;3.095952147016525
6;-0.8724120927572251;0.06498180138242358;3.4246036081504823
7;-0.8647423606848716;0.1481120089449505;3.402217966594696
8;-0.8611916953372956;0.16823101101756677;3.4231035811913015
9;-0.8610360800909996;0.17898059740641853;3.3469549878692626
10;-0.8611779138875008;0.18000838896447444;3.3281604390454294
11;-0.859694743347168;0.17374805250073375;3.3628815604496003
12;-0.8612978829026222;0.17780853910462;3.308999747827053
13;-0.8626199547290802;0.17991872278020718;3.2636024097681045
14;-0.862632286541462;0.1715071536936387;3.262560006430149
