Episode;AvgDrag;AvgLift;AvgRecircArea
1;-1.008971095085144;-0.2952488362789154;1.9394434690475464
2;-0.9517244355916977;-0.33583848140293876;2.4435033955430985
3;-0.8899267587590217;-0.09083747735338162;3.1375727674007416
4;-0.8769536470890045;-0.016700621225807337;3.3586696995782854
5;-0.8706872326517106;0.13729611793746438;3.1220370732545852
6;-0.8727279893064499;0.05477443218850363;3.4247705775642396
7;-0.8625113343334198;0.1465823123093252;3.4654146960926058
8;-0.8605903674340248;0.17142380769778537;3.408448677697182
9;-0.8594339714980126;0.18118348199404893;3.3879260227441788
10;-0.8594177486968041;0.17581868996384176;3.3673479982089995
11;-0.8600236253213882;0.1725302344028966;3.3293658952999117
12;-0.8606387950611114;0.17960765651992552;3.3287657833194735
13;-0.8604475136375427;0.17006233226293466;3.3144376903486252
14;-0.8615328311991691;0.17138526832923323;3.2788282843971253
