Episode;AvgDrag;AvgLift;AvgRecircArea
1;-1.0507144927978516;-0.25760412216186523;1.157972812652588
2;-0.9582383899140358;-0.28711759125888203;2.4004705456089974
3;-0.8875922591972351;-0.07026341356144274;3.2397500356054305
4;-0.8770388384342194;-0.046449891984227325;3.4452680730867384
5;-0.8715368988895417;0.1387640004014963;3.072815768909454
6;-0.87330429895401;0.051974864821047614;3.4185845901989937
7;-0.8639660326814651;0.14338230006926098;3.4345128517770767
8;-0.8598315814757347;0.18020079091004562;3.431227958650589
9;-0.8613002107954025;0.17659761372641689;3.3415472163677213
10;-0.8605075952553749;0.1735888950143603;3.3250189145255087
11;-0.8593214727663994;0.17158186019294489;3.34464493373394
12;-0.8590896880483627;0.1812821771138441;3.38829501506567
13;-0.8610626528453826;0.17871279919192196;3.306744772918224
14;-0.861075079498291;0.17862726559238973;3.3205264332222937
