Episode;AvgDrag;AvgLift;AvgRecircArea
1;-1.0794281959533691;-0.14902345836162567;1.741487979888916
2;-0.9534202801036835;-0.315680668032142;2.3529967914819716
3;-0.8880736044764519;-0.04512695489872436;3.134437686829567
4;-0.876200677626133;-0.0028095353997999884;3.3286732285785674
5;-0.870902354683876;0.13264594191272444;3.076656954488754
6;-0.8713138107633591;0.06859470535826287;3.4514831114435194
7;-0.8646859130001068;0.14587202377851338;3.362425748605728
8;-0.860473436357975;0.1703492106291876;3.405435375289917
9;-0.8588435266327858;0.18048952971925494;3.391463474149704
10;-0.8599107021474838;0.17531660873997068;3.346858286089897
11;-0.8591359228944778;0.17430746354239005;3.358376860587597
12;-0.8604069645285607;0.17557379639551743;3.3173226277780534
13;-0.8615841304326057;0.16774232152417332;3.299226602253914
14;-0.8622213068938255;0.17743775932182385;3.261050904531479
