Episode;AvgDrag;AvgLift;AvgRecircArea
1;-0.9605158567428589;-0.39870572090148926;2.0260870456695557
2;-0.9451539025735856;-0.32159820365312747;2.592836779398918
3;-0.8853172918987274;-0.055044034559001156;3.223896538014412
4;-0.8774166953945159;-0.02378160874965265;3.383527026181221
5;-0.8700041328334809;0.12771767021701716;3.123809728188515
6;-0.8720166832208633;0.06166725407175145;3.4380064670586585
7;-0.8632206634545326;0.14992045545107888;3.4237814035224914
8;-0.859513210401535;0.1736019017204229;3.4293981807255745
9;-0.8616672887897492;0.17404777152134454;3.3456426602983473
10;-0.8608114358377457;0.16878736514893536;3.352747620387077
11;-0.8612045965409278;0.16346249149857117;3.3143332240962984
12;-0.8605008361768722;0.17720778769311496;3.331384984793663
13;-0.8600110376930237;0.1734690508481188;3.335864395508766
14;-0.861209391515255;0.17437877389286724;3.3081948336648943
