Episode;AvgDrag;AvgLift;AvgRecircArea
1;-1.09295654296875;-0.12073633074760437;1.6781553030014038
2;-0.9492699191689491;-0.26629455950239184;2.4067121545791625
3;-0.8835894338417053;-0.09934198516043369;3.432695948843956
4;-0.8758575380492211;-0.026451162918457574;3.4288394389534
5;-0.871006605746746;0.131827138077824;3.1409404491472244
6;-0.8715084947299957;0.06173195412989393;3.438629232981205
7;-0.8633523268890381;0.14970389456200123;3.435181638932228
8;-0.8606493907904625;0.1733977074504729;3.3962920604515077
9;-0.8607280151820182;0.17918736429180512;3.3447918991160392
10;-0.8585747279047966;0.17980425244390266;3.3893769008636476
11;-0.8607423002696037;0.16564991105096502;3.3630986668896674
12;-0.8609065615224838;0.17820984950842453;3.328727321753502
13;-0.8590200244545937;0.1727293849946838;3.350852876133919
14;-0.8610466285705567;0.17028666273441048;3.304236422832012
