Episode;AvgDrag;AvgLift;AvgRecircArea
1;-1.0785833597183228;-0.16707885265350342;1.284256100654602
2;-0.9478633253932;-0.29926506176407036;2.4925362697410582
3;-0.8857628310012817;-0.09311268106539676;3.4052504078769683
4;-0.8762240943026542;-0.024421348090416396;3.3756258973550795
5;-0.8707135715913773;0.13802497175748168;3.0950926440262796
6;-0.8719538645625114;0.06220312778132328;3.4308812168645857
7;-0.8629658074307441;0.14166127671035308;3.476103804550171
8;-0.860628172647953;0.17251898113779854;3.442206584422588
9;-0.8573145231509208;0.18428129637402388;3.438207409005165
10;-0.8606523851490021;0.17529341999535303;3.3453995693254472
11;-0.8582713911628723;0.17808772250641022;3.4026684583711626
12;-0.8613714893937111;0.1803144545500807;3.2966432116794584
13;-0.8599302103185653;0.18043085739618486;3.321609396417141
14;-0.8608580912470818;0.173384736766087;3.318314139268398
