Episode;AvgDrag;AvgLift;AvgRecircArea
1;-1.0942906141281128;-0.11792781203985214;1.6698055267333984
2;-0.9551075114703178;-0.31739878785725895;2.4838835227012632
3;-0.8879781054043769;-0.09236819314433849;3.3275294643831255
4;-0.8766753601837158;-0.025986922868968868;3.402259869618416
5;-0.8691390071964263;0.12758885466327138;3.19200901825428
6;-0.872617689795494;0.06388486189347907;3.4206260798335077
7;-0.8635727848815918;0.14397674283324247;3.430640530664921
8;-0.861223381793499;0.17659452504767287;3.3992560759711266
9;-0.8592375611114502;0.1921888627455535;3.385871090312004
10;-0.8595578092551232;0.17618825577992597;3.353112537174225
11;-0.8605641495513916;0.17710656688815798;3.3449641708254814
12;-0.8609044259524345;0.17337531008584658;3.3216498248434068
13;-0.8605470782947541;0.17992443141991157;3.3043440337610246
14;-0.8595875556874275;0.17532261398554286;3.330148350663185
