Episode;AvgDrag;AvgLift;AvgRecircArea
1;-1.024849772453308;-0.2621159553527832;1.8715838193893433
2;-0.9414082157039643;-0.2913837226112621;2.6580056489610673
3;-0.8893410569119453;-0.09638337197621848;3.257655473642349
4;-0.8763347923946381;-0.012158619638808668;3.352736778945923
5;-0.8721395241522789;0.13735899817359315;3.0380188441944123
6;-0.8722174269199371;0.053310635137225997;3.4327880162334443
7;-0.8652515518808365;0.14652699792709872;3.393786855340004
8;-0.8591449527978897;0.173449874810205;3.463782611017227
9;-0.8587886769247055;0.18309750425812935;3.380500610780716
10;-0.8606939377784729;0.17333975758344633;3.3733924228537084
11;-0.8612887652277946;0.1766017112892994;3.3022453856933116
12;-0.8614165081310272;0.1821451742596543;3.287378090462685
13;-0.8603473393249512;0.17938382801709812;3.3283382086896895
14;-0.8619560878133774;0.1727329373408074;3.2849980865192414
