Episode;AvgDrag;AvgLift;AvgRecircArea
1;-1.0968087911605835;-0.11261361092329025;1.6324888467788696
2;-0.9522982218980789;-0.2883162142005206;2.4696223130607606
3;-0.8890234748148919;-0.08038282183811614;3.272398242726326
4;-0.8731022144198418;-0.006296883476079565;3.4375905426549913
5;-0.871399515311718;0.1270554493272898;3.1095749810528757
6;-0.872577917766571;0.05842827692554496;3.4124943212032317
7;-0.8651408380889892;0.14286161650618415;3.391490904622078
8;-0.8603964875721931;0.17828460044194647;3.404200039110184
9;-0.8580439072704316;0.17823054367043573;3.4153081077194214
10;-0.8601133843660355;0.1700646352032415;3.3484138792467117
11;-0.8627466993165016;0.1692539550103477;3.285850552773476
12;-0.8594340537071228;0.16992655614064345;3.3528448456668856
13;-0.8616801116371154;0.1780994162196666;3.281928393859863
14;-0.8619820535111428;0.17583319443937276;3.2586849906635282
