Episode;AvgDrag;AvgLift;AvgRecircArea
1;-0.9955040216445923;-0.32357996702194214;1.9519709348678589
2;-0.9459362382245063;-0.2683714058594008;2.5211894193935396
3;-0.8848030684494972;-0.0578405211976335;3.2220093691778184
4;-0.8754333338403701;-0.017477690077479055;3.3910876181781293
5;-0.8710841563677788;0.122716312670353;3.123448591213226
6;-0.8718160781741142;0.06561634062262725;3.437942695417404
7;-0.863612803888321;0.14278212181892072;3.428378825583458
8;-0.8603050547266007;0.1694639168760483;3.4177492214775085
9;-0.8573402966475486;0.184858745956294;3.4417404137420653
10;-0.8602753453493118;0.17944876057793735;3.3447405414485933
11;-0.8622536544299125;0.1730131983436155;3.2846529355144503
12;-0.8610509011435509;0.17570295191638405;3.2913312570762634
13;-0.8606492860484123;0.17260686695568497;3.3190350767850876
14;-0.8615054526472091;0.1787147637334984;3.264713231930733
