Episode;AvgDrag;AvgLift;AvgRecircArea
1;-1.0215542316436768;-0.6747885942459106;0.7318463325500488
2;-0.9541288722586632;-0.2745028362296651;2.4303409259557722
3;-0.8855937577462196;-0.07428061826735491;3.338177209882736
4;-0.8754671940207481;-0.016909902538056458;3.400286108279228
5;-0.870244779996872;0.14107239742528188;3.119398366727829
6;-0.8736784649848938;0.05372121515663773;3.4034221043777464
7;-0.8633385795569419;0.14303795530080213;3.4197976496458056
8;-0.8600288945245743;0.17926317829417734;3.406738910522461
9;-0.858190537045002;0.18194380488919093;3.3776732428359986
10;-0.8601352206802368;0.1762983221113973;3.332069941740036
11;-0.8607278856563568;0.17715539372575775;3.328361057429314
12;-0.860405825021267;0.17855360712156515;3.3256633530569077
13;-0.861328647646904;0.17607428318376334;3.312738091082573
14;-0.8617805559396744;0.17324683303275495;3.2912402444696425
