Episode;AvgDrag;AvgLift;AvgRecircArea
1;-1.092053771018982;-0.12949307262897491;1.3439946174621582
2;-0.9407277255773544;-0.2726715253554066;2.628851007146835
3;-0.8885669020748138;-0.08281207557418464;3.264172704696655
4;-0.8775027136778831;-0.03147757468762535;3.362811433298588
5;-0.8688857819962501;0.12900734318576548;3.15990442145586
6;-0.8720025774478912;0.06153797328974068;3.4331785959625245
7;-0.8632372578811646;0.14844533664412196;3.4299983763456345
8;-0.8586472598338127;0.16930695494247833;3.4594746718740463
9;-0.8585479950690269;0.18304650157813682;3.3841857619190217
10;-0.8596738136720657;0.17042048753504757;3.3498165295648574
11;-0.8594147103452683;0.16589373125482088;3.34913153737545
12;-0.8622141274309159;0.17849168545112068;3.2971881669664382
13;-0.8593895803618431;0.1776779503660713;3.3506008730053902
14;-0.8619278974580765;0.17594760741926904;3.2812908511924745
