Episode;AvgDrag;AvgLift;AvgRecircArea
1;-1.005601167678833;-0.5930012464523315;0.8435836434364319
2;-0.9493331725597381;-0.28319844875364764;2.5325953903961183
3;-0.8817873986840248;-0.05148366974152923;3.3322232878875733
4;-0.8772039219379425;-0.030364706188009186;3.350332347507477
5;-0.8708943442869186;0.1317528096942084;3.095912577059269
6;-0.8719775816297531;0.053059171423242985;3.4637021562051773
7;-0.8652547527217865;0.14079753500694148;3.3774975869607924
8;-0.8607230321621895;0.17324720309371652;3.423591280283928
9;-0.8591070912790298;0.1757790488089483;3.39802653979063
10;-0.8599421650743484;0.17532689401704002;3.353511123290062
11;-0.8593111916828156;0.17513080259439534;3.369724281806946
12;-0.8590200760293006;0.17364886765421253;3.361085181735754
13;-0.8606523628616333;0.17344325765169807;3.316773013856411
14;-0.8624141988682746;0.1738702959794844;3.287130926308632
